,id,idade_empresa_anos,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,nu_meses_rescencia,empsetorcensitariofaixarendapopulacao,qt_socios,idade_media_socios,qt_socios_feminino,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais,fl_matriz,fl_me,fl_sa,fl_mei,fl_ltda,fl_st_especial,fl_email,fl_telefone,fl_rm,fl_optante_simples,fl_passivel_iss,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_emp_cat,dt_situacao,nm_divisao,nm_segmento,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,de_nivel_atividade,nm_meso_regiao,nm_micro_regiao,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo
10,a26e2d062d2662691912eb58ca56e55230e69874e083f5ae7b56f53622166981,-0.41321517582223477,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,2.328806231621564,0.5295342357926749,2.7286460577749643,0.0,0.749577341581797,-0.04542023502503742,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,4,2,21,4,3,5188,4,3,19,4,0,0,6,48,3,3
11,e4fec97ff58e794ece4466230b5cad71486bd1021946fb2617a6605a9c18c8f7,2.0493788850078976,0.0056343101557583914,-0.03795051904754965,-0.21833151469324613,-0.9777067789104867,2.3458592363137586e-16,0.010405636475246718,0.0,4.255588129933932,-0.030143849592720935,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,0,5,0,4,5,2234,0,0,0,4,0,0,18,67,4,4
12,4b03e2427c4d2782f21a03f4336f613709f6c0b51f6b75848397ad68fb9feaf4,3.52528276503799,0.21267706176545825,-0.015528583412748804,-0.21833151469324613,-0.23921262912590385,2.3458592363137586e-16,0.010405636475246718,0.0,7.970657442602727,-0.01395655464296008,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2823,0,0,19,1,0,0,11,71,4,4
13,98bb9b4cbb61c987c7cc2ca4ccc77ae9e74e2419cb6059afa588614ceb72e82c,1.0165310925157967,0.9028195671311245,0.2676521592341804,-0.21833151469324613,0.9041430999169948,2.3458592363137586e-16,0.010405636475246718,0.0,45.73995604926007,0.15649758653620272,0.04750691496810995,1,0,0,0,0,0,1,1,1,0,1,42,2,0,0,4,2,854,0,0,9,4,0,0,8,0,0,0
14,15c8518d0eb026d61abc5180f1e5ef9d111ae4690b364aa73db6fc7b2c12b6a8,3.5261375356248816,-0.021971390058868254,-0.039611403168646,-0.21833151469324613,-0.5777500360374176,2.3458592363137586e-16,0.010405636475246718,0.0,1.417878543609217,-0.04247787761677433,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2697,0,0,19,1,0,0,11,45,5,5
15,a950d7c2a1867a1075f4424dc1ee58a09ca2ea49634f59b979190e8323cf967a,1.2042956981026365,-0.049577090273494905,-0.038780961108097825,-0.21833151469324613,0.18617045374002927,0.17737387637513222,-1.1711898440980724,0.0,0.708451113764725,-0.04559943016887385,-0.061321969709905076,1,0,0,0,0,0,1,0,1,1,1,60,1,2,22,4,5,2901,36,11,2,4,0,0,2,43,3,3
16,bd4595e9ea66e85ecbbef094bb74a0d1ffec143312c6d65d5a4a5fd7f467366f,4.321074181432593,0.11605711101426498,-0.03379830874480875,-0.21833151469324613,-0.9735070775658252,2.3458592363137586e-16,0.010405636475246718,0.0,5.235763159714189,-0.025738242866600543,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2901,0,0,9,4,0,0,8,9,4,4
17,fa336c723b3a62cdadfd20f81efa7e037f0631f2157d9f3b30a0d26354b41a6b,0.9025616809304613,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,0.5295342357926749,2.7286460577749643,-0.2276208744208894,1.212247404523857,-0.043404289656877544,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,24,1,3,25,4,2,2901,14,17,2,3,0,2,2,43,5,5
18,67f774985fe36dd9a74f5893f2153739404a3d5b6e9643c360a380f13f467051,1.0045643042993362,-0.03577424016618158,-0.04044184522919418,-0.21833151469324613,2.736146153154877,1.5860153140453026,0.07875756034841383,0.0,1.3441940521036295,-0.03861024851589853,-0.05705417031076723,1,0,0,0,0,0,0,0,1,0,1,60,2,2,22,4,2,2901,36,11,9,4,0,0,8,0,5,5
19,b7812b10d3af52dade607e02866f9b24c00dbfb79f26fdba4afcb131df785051,0.4640643698558838,-0.021971390058868254,0.06419385439987642,-0.21833151469324613,-0.5439346629881804,2.3458592363137586e-16,0.010405636475246718,0.0,10.720973927869416,-0.0019728793988986124,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,25,1,5,0,4,1,2455,0,0,2,4,0,0,2,43,6,6
20,10091057bcba7164f6b45f10adc2bcc8f7a847bbabc09c3575416d54d277d692,0.5327309403360483,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,-0.16288176098256274,0.17737387637513222,1.228709172439181,0.0,4.216175761049075,-0.03028514079183091,-0.05705417031076723,1,0,0,0,0,0,0,1,1,0,1,60,2,2,20,4,2,2236,82,5,9,4,0,0,8,0,4,4
21,341bd452883d1e6d29c0a32b2a4963a9f9ab8cb26467043bc8171ab7603ac18a,0.5216189227064781,-0.03577424016618158,-0.03795051904754965,-0.21833151469324613,2.432616627081825,0.17737387637513222,-1.1711898440980724,0.0,1.1814027336610529,-0.043356068089228574,-0.04638467181292262,1,0,0,0,0,0,0,1,1,0,1,60,1,2,21,4,1,2901,3,3,2,4,0,0,2,43,5,5
22,52dc41a73f5fc2f452b02e0a689d7b24fbb6a65f57bca143a4ef7f59ed27a3bc,0.8319006457475535,0.033240010370385036,-0.029646098442067854,-0.21833151469324613,3.8475115645477,2.3458592363137586e-16,0.010405636475246718,0.0,1.0700191999898163,-0.032758033892721576,-0.048518571512491546,1,0,0,0,0,0,1,1,1,0,1,52,2,3,28,4,2,2901,78,18,9,4,0,0,8,0,5,4
23,4fa4676623d1ee3f10024daece0680ebc41ec1fd131847101b35ce19fdd6037c,3.5272772297407333,0.0056343101557583914,-0.039611403168646,-0.21833151469324613,-0.6512188854866189,2.3458592363137586e-16,0.010405636475246718,0.0,0.8438249469959203,-0.04500957948707893,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,33,4,5,0,4,5,2660,0,0,19,4,0,0,11,66,3,3
24,3c3b8d183f4ed3fd3ffcd1aa7cf7a3b72b83cb5f469c904638d65123c4770349,1.2362071333465305,0.0056343101557583914,-0.03795051904754965,-0.21833151469324613,-0.6785947164740418,2.3458592363137586e-16,0.010405636475246718,0.0,2.2164129999705753,-0.03886371494978596,-0.05705417031076723,1,0,0,0,0,0,0,1,0,0,1,33,2,5,0,4,5,2901,0,0,9,1,0,2,8,9,5,5
25,46278e505daaaba87e65a5e65effb49f0a3dbfb3a48eae63d324e3d607865572,2.4494115196724247,0.0056343101557583914,-0.03628963492645328,-0.3271031586501229,0.3478226617941718,-0.17478648304241043,0.5287386259491489,0.0,6.598069788787827,-0.019845884185477336,-0.05492027061119831,1,0,0,0,0,0,1,1,1,0,1,0,1,3,22,4,5,2901,36,11,2,1,0,0,2,43,4,4
26,95ebe97f29a830a1ad69a297b387ca8527e778285eaf383d589e341b2bc51594,0.10534564689104085,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,-0.5970582925899106,0.8816945952102174,2.6286502654192456,0.0,2.853869464608565,-0.03625141625233381,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,2,2,24,4,1,3507,11,18,9,4,0,0,8,0,5,5
27,9e3a8e5ab3090d3f8efa7b028f9279083576055ee335c679c65dbd83bf1ee20f,0.3500949582705484,0.1712685114435183,-0.035459192865905105,0.10798341717738418,2.911320362575535,-0.17478648304241043,0.010405636475246718,0.0,1.6252232755202882,-0.041574435433265645,-0.05918807001033615,1,0,0,0,0,0,1,1,0,0,1,13,5,5,32,4,1,2802,85,20,20,4,0,0,19,73,5,5
28,d4629954d5b010ef161af4353591f1b9024fd79bbb4e274b336269c7960eea0a,2.020031761524675,0.04704286047769836,-0.03712007698700147,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,2.775044061572592,-0.036594874191093085,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2898,0,0,19,1,0,0,11,47,5,5
29,4d0c3c6375e8b4a19c0bfc2f4d521bf4eeed7d6a891c500d8c4c76c93896631f,4.046407899511937,0.019437160263071716,-0.038780961108097825,-0.21833151469324613,-1.004740412010567,2.3458592363137586e-16,0.010405636475246718,0.0,1.4795678853348249,-0.042239521221940725,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2893,0,0,9,4,0,0,3,44,5,5
30,b047eb14c58c9fa7bf96afa94a895ae8bddb95b29b79e1c8d5324762ff0b85de,0.3985319581943154,0.033240010370385036,-0.04044184522919418,-0.21833151469324613,1.1411514306171988,0.17737387637513222,-0.47121929760804004,-0.2276208744208894,1.9867913617453794,-0.04002944778129139,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,60,5,2,20,4,1,2652,82,5,20,4,0,0,19,73,5,5
31,deb819432117de19126f24b04e9833747afccabab1c420d8f6b1b5e0d044cb19,3.5284169238565886,0.07464856069232502,-0.031306982563164214,-0.21833151469324613,0.18832733739358373,2.3458592363137586e-16,0.010405636475246718,0.0,0.9003735102443943,-0.04476318616430383,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,33,3,5,0,4,5,2847,0,0,16,1,0,0,14,4,3,3
32,3a83be392f8d8336ed5ff6af9c599a14f6bd85894fa256908d29341a47e415d0,1.4875096858921946,0.1712685114435183,-0.02051123577603788,-0.21833151469324613,0.16993160854067174,2.3458592363137586e-16,0.010405636475246718,0.0,0.888378360464415,-0.04468066199336766,-0.05918807001033615,1,0,0,0,0,0,1,1,0,0,1,33,5,5,0,4,5,2887,0,0,20,1,0,2,19,73,3,3
33,ff9ff2ac35ec7cf5c7d5ed561010a53a953108110a3f5cdcea92945d94b62d38,3.5261375356248816,0.0056343101557583914,-0.038780961108097825,-0.21833151469324613,-0.9343513435474505,2.3458592363137586e-16,0.010405636475246718,0.0,2.4734515911941464,-0.03760315993447392,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2206,0,0,19,1,0,0,11,70,5,5
34,e3174d9abd5a195233146f3bef34f058cd80c8aecc6412f64c64829b85a9473f,1.2342126686437878,0.04704286047769836,-0.021341677836586057,-0.21833151469324613,-0.7644863861970813,2.3458592363137586e-16,0.010405636475246718,0.0,6.286195628401861,-0.021265653044875998,-0.05918807001033615,1,0,0,0,0,0,1,0,0,0,1,33,2,5,0,4,5,2901,0,0,9,3,0,1,10,52,4,4
35,2ebf9991ff6a0c6b118423ea4f275d52336d47ca5704b7e34a368684e470576e,0.47489146395649046,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,3.2925493610439176,-0.03434000080500574,-0.061321969709905076,1,0,0,0,0,0,1,0,0,0,1,44,5,0,0,4,1,2418,0,0,20,3,0,1,19,73,5,5
36,e6f6bad556592088a4c3348753150fef8e96fc191cf85890625cb2467dd65438,1.233927745114824,-0.03577424016618158,-0.04044184522919418,0.10798341717738418,-0.8724135259384062,2.3458592363137586e-16,0.010405636475246718,0.0,2.423757532301769,-0.03812549937802928,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,1,33,2,5,0,4,5,2901,0,0,9,4,0,0,8,9,5,5
37,88ad6987ae7a20a00d0f823996b88a1db76b509a355cb16f2303e98303760e59,1.2362071333465305,0.06084571058501169,-0.035459192865905105,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,1.6252232755202882,-0.041604871754186694,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,33,3,5,0,4,5,1931,0,0,16,4,0,0,12,51,5,5
38,2a6fbbd5ec17c2d946cfba628713a15a713e0c939e3ec9a83d3f1ca9e01030f8,3.5261375356248816,0.0056343101557583914,-0.039611403168646,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,1.1471308771468263,-0.04368801530128523,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2901,0,0,16,1,0,0,4,46,5,5
39,37eab5d1d3c6f0b5908c5993c9e1fad7e0d72262b815d9123adbd470a4e1f2a2,2.616661631173905,0.3092970125166515,-0.010545931049459728,-0.21833151469324613,-0.14666365504910475,2.3458592363137586e-16,0.010405636475246718,0.0,2.3363641651372395,-0.03850628963842115,-0.05705417031076723,1,0,0,0,0,0,0,0,0,0,1,33,5,5,0,4,5,2358,0,0,20,1,0,0,19,73,5,5
40,1726c8acf891c79a5b1c7e49b08509ed507789d2bd81eb1d3e9780b94e19989e,3.291075624230127,-0.049577090273494905,-0.038780961108097825,2.500959584228673,0.2304384168026462,2.3458592363137586e-16,0.010405636475246718,0.0,0.749577341581797,-0.04542023502503742,-0.061321969709905076,1,0,0,0,0,0,1,0,1,0,1,1,2,0,0,4,5,748,0,0,9,4,0,0,8,0,3,3
41,8cc6434ef28ae70191dee5ede8f16fea7acb10020a4b46f658da89a6131a8941,3.520439065045613,-0.049577090273494905,-0.02051123577603788,-0.21833151469324613,0.07018610919672427,2.3458592363137586e-16,0.010405636475246718,0.0,8.412764458162878,-0.0120302065568487,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,42,0,0,0,4,5,779,0,0,0,1,0,0,17,57,4,4
42,5f0a2603c2ff6180475773cd6670d7e85296b2a9687c29eaaebcc2204f338c5a,1.6151554268677704,1.5791592223894773,-0.018850351654941522,0.10798341717738418,-0.22376187603072947,0.5295342357926749,0.9787196915498838,0.0,1.1574124341010943,-0.04116804155997555,-0.029313474216371243,1,0,0,0,0,0,1,1,0,0,1,60,5,2,32,4,5,2255,86,20,20,4,0,0,19,73,5,5
43,51f7103d4aa801178948aa599e5e37a4d7eac22ffd2587050b6bc22873241086,-0.6340309107688219,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.2599104164936676,0.17737387637513222,0.42874283359342996,0.0,0.8986599174186829,-0.044740216307709295,-0.05918807001033615,1,0,0,0,0,0,1,1,1,1,1,60,2,2,20,4,0,5949,82,5,9,1,0,0,10,30,3,3
44,892c36058797296b7f619a6a19651e5a3bb5e739d42bfb71a69eea745706a00a,-0.22060687024301825,0.1298599611215783,-0.03462875080535693,-0.4358748026069997,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,0.7204462635447043,-0.04554716491858822,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,1,42,0,0,0,4,3,4517,0,0,0,4,0,0,17,57,3,3
45,274de0ca45ee8fdbf0c9715a92950441dffe10394ee189fb1246cf0f3ab88e77,2.584180348872084,-0.03577424016618158,-0.03795051904754965,-0.21833151469324613,1.2792230933435385,2.6424963922979305,1.1953772416539405,1.8973632128908056,2.0861797456366364,-0.03758940706546345,-0.05492027061119831,1,0,0,0,0,0,0,0,1,0,1,12,3,2,19,4,5,2901,75,6,16,4,0,0,4,69,5,5
46,61731a610cb3d995dab85290c923da09ad216077f6e4bc574f999ca2f13fad3b,1.904067885236596,2.5315558797940967,-0.026324330199875134,-0.21833151469324613,3.2065829172330996e-14,0.17737387637513222,2.428658680707808,-0.2276208744208894,0.9946211156585175,-0.04432209430542429,-0.05918807001033615,1,0,0,0,0,0,1,1,1,0,1,60,1,2,32,4,5,2901,86,20,2,4,0,0,2,43,5,5
47,6244b3292163687aacd4fbd62b5383db063f7b4d3505b1085f99da7ba597c4cb,1.242475450983724,0.04704286047769836,-0.03628963492645328,-0.21833151469324613,-0.8423726992828894,2.3458592363137586e-16,0.010405636475246718,0.0,1.3219173453693822,-0.04292643593998039,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2870,0,0,9,4,0,0,16,54,5,5
48,c24a6187673df4395d38fb1f16dce0f396db160d208b1d8cd5caf5c023fd1c69,3.52528276503799,0.019437160263071716,-0.03795051904754965,-0.21833151469324613,0.03728326384706783,2.3458592363137586e-16,0.010405636475246718,0.0,9.34495882229659,-0.007968450542962328,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2901,0,0,9,1,0,0,8,35,4,4
49,ff6f9b8c9ff446342c06e6a858e9589e708412ffd409b3ff71d663ecf8761bc6,1.543069774040045,-0.049577090273494905,-0.03379830874480875,-0.21833151469324613,0.23972960792565037,3.6989774705505587,-0.08790209357778407,-0.2276208744208894,2.0210632182596058,-0.039545318964629476,-0.03571517331507801,1,0,0,0,0,0,0,0,1,0,1,60,2,2,24,4,5,2901,11,18,9,4,0,0,8,0,5,5
50,504fbe45998bfe23a744e7ca7b6c852d0cdb12d511c68c335c9b24990d57a346,1.6225634386208176,0.033240010370385036,-0.03462875080535693,-0.21833151469324613,0.7577238826660813,2.3458592363137586e-16,0.010405636475246718,0.0,4.875908998947938,-0.02741055202612146,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,0,5,0,4,5,2901,0,0,0,4,0,0,17,62,4,4
51,bf4c97a48095d979d34bd3c993e5cf11c298a5b6f2f1ccbf00537ab6d7e2ab80,3.5272772297407333,0.04704286047769836,-0.03213742462371239,2.500959584228673,-0.604773299504548,2.3458592363137586e-16,0.010405636475246718,0.0,2.0604759197775926,-0.03970838952538139,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2404,0,0,19,1,0,0,1,64,5,5
52,694225b2e4d36734474c4b0ea6ca5b5280fb2099ead5335e54fb5ce7b8c4f8c0,3.8392684939555886,0.3921141131605314,0.09658109476125541,-0.21833151469324613,0.5942466192127772,4.051137829968101,1.4144156439569437,1.8973632128908056,15.884028845631159,0.10631325301846238,-0.03998297271421585,1,0,0,0,0,0,0,0,1,0,1,55,2,2,23,4,5,2901,26,2,9,3,0,0,8,0,6,0
53,72793ebb92ba8c1a7d15831ae143db93d62f555f67248abe8911ec6328b7682f,3.126389824489317,-0.049577090273494905,-0.028815656381519672,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,9.759648219592107,-0.006161566465814684,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,47,3,0,0,4,5,862,0,0,16,4,0,0,4,69,4,4
54,510a3f8fc7f2c79361288e368198a79c4ac3ad0f94c09d98e207793e7bb1be4c,-0.020590552910754633,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,0.8833001376879344,-0.17478648304241043,-0.9711982593866345,0.0,0.662184107470519,-0.045801024705689836,-0.061321969709905076,1,0,0,0,0,0,1,1,1,1,1,13,4,5,20,4,3,3889,82,5,19,4,0,0,6,48,3,3
55,283b311bc9e205d4d0f68a12cee8420053b4c8fb3fd0836f92b9aeb97bde82cc,3.5272772297407333,-0.008168539951554933,-0.04044184522919418,-0.21833151469324613,-0.4521426721167153,2.3458592363137586e-16,0.010405636475246718,0.0,0.6638977002962304,-0.045793558241363316,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2881,0,0,16,1,0,0,12,51,3,3
56,7cc0748f556231c3cfeda43e9cd906fb7f1d735d28974445ffd161119d5a4ac3,0.8806225692002844,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.12696135244452006,-0.17478648304241043,-0.9711982593866345,-0.2276208744208894,0.8026987191788483,-0.045188774630915356,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,13,4,5,20,4,2,2901,76,5,19,4,0,0,6,48,3,3
57,d7ac6b08873a9536cbaae795f1f89bf047af08b1959d8f81c87c517c1c12a2bb,1.2362071333465305,0.07464856069232502,-0.03795051904754965,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,0.9877667443556722,-0.04438239648365141,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2881,0,0,16,4,0,0,12,51,5,5
58,399a6729216471338da3afa9877bd1266b203165d730ffb19c552f338511a593,1.2396262156940903,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.7749182369445613,2.3458592363137586e-16,0.010405636475246718,0.0,3.798058911995632,-0.03213739527803153,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,33,2,5,0,4,5,2870,0,0,9,4,0,0,19,73,4,4
59,b8425ce01931f73e1372fc9d953df41504e1313c6a3543fd14fd5820a213a5a3,3.526422459153845,0.019437160263071716,-0.03379830874480875,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,1.0580240502098368,-0.044076271446264165,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,33,4,5,0,4,5,2901,0,0,19,1,0,0,0,14,5,5
60,178c478a663cb6d64460d3bb0a2c2e8af500ad6ddf736728acc60e8293c83fcc,1.6365246915400216,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,0.7872763837474464,-0.04525597280985402,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,44,3,0,0,4,5,308,0,0,16,1,0,2,9,11,3,3
61,6f438ef42275fdd62f692661040398e9f2b2d8ede0981731864469c18ad701e0,3.5238581473931743,0.06084571058501169,-0.030476540502616032,-0.21833151469324613,-0.5522925871457043,2.3458592363137586e-16,0.010405636475246718,0.0,1.1642668054039396,-0.04361335065802005,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,1988,0,0,19,4,0,0,1,63,5,5
62,62add45f81b6da4afd2669b135e761e3d567e1270557db78e13bf8d65dc25a00,-0.11575501158450975,-0.049577090273494905,-0.04044184522919418,0.21675506113426093,-0.4708909684899201,2.3458592363137586e-16,0.010405636475246718,0.0,1.9199612415426373,-0.040320639890025586,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,31,3,0,0,4,3,4159,0,0,16,1,0,2,12,3,5,5
63,179e8f4437b2428c828f7a1997dce827a7e0684855265e81ebf5b8ae85989479,3.521863682690429,0.033240010370385036,-0.03795051904754965,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,1.1265677632382902,-0.0437471765522824,-0.05705417031076723,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2901,0,0,19,1,0,0,0,14,5,5
64,2c850abeeb9fdcd842bffdaff540f32de4d7349e97ab6a3d2da3d866008e5b65,3.4560463474998984,-0.049577090273494905,-0.038780961108097825,-0.21833151469324613,-0.27848242910672594,2.3458592363137586e-16,0.010405636475246718,0.0,2.3072331536267727,-0.03836364039965865,-0.05705417031076723,1,0,0,0,0,0,0,0,0,0,1,33,1,5,0,4,5,2893,0,0,2,1,0,0,7,58,5,5
