,id,idade_empresa_anos,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,nu_meses_rescencia,empsetorcensitariofaixarendapopulacao,qt_socios,idade_media_socios,qt_socios_feminino,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais,fl_matriz,fl_me,fl_sa,fl_mei,fl_ltda,fl_st_especial,fl_email,fl_telefone,fl_rm,fl_optante_simples,fl_passivel_iss,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_emp_cat,dt_situacao,nm_divisao,nm_segmento,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,de_nivel_atividade,nm_meso_regiao,nm_micro_regiao,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo
11,816368a4e0c49dd285b6b1e1da91a96404e2c31367c3b9acd1000d981da03175,2.145683037797506,-0.049577090273494905,-0.035459192865905105,-0.21833151469324613,-0.6230134838632134,0.17737387637513222,2.428658680707808,-0.2276208744208894,0.3108975781996958,-0.04702583733480025,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,0,60,4,2,17,0,5,2901,2,1,19,1,0,0,11,47,3,3
12,c6075c40397ac50c4f8805c8dff04e545a7a11c7cbb510034528d01b9c31deb7,0.1931020938117489,-0.021971390058868254,-0.03628963492645328,-0.21833151469324613,0.7180704062661172,0.17737387637513222,0.4787407297712894,-0.2276208744208894,0.682747221379055,-0.04571142713377162,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,60,3,2,20,4,1,3245,19,5,16,3,0,2,4,69,3,3
13,62d4fde5558bd5849be086862cf289cc1a95b04d299b0f365c6c940f5e8feded,1.8271385324164933,-0.03577424016618158,-0.03712007698700147,-0.21833151469324613,1.26349236015872,0.17737387637513222,2.128671303640651,0.0,0.9466405165386003,-0.044561591627487844,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,60,4,2,11,2,5,2901,65,10,19,4,0,0,6,48,3,3
14,a3d925e824b630c10d7bc6d3f5104656d0e43db7665209c77523cd59d68ac53f,0.771781781136289,-0.049577090273494905,-0.03462875080535693,-0.21833151469324613,0.2964203912621052,-0.17478648304241043,0.1287554565262733,-0.2276208744208894,0.6227714724791583,-0.045942317064278704,-0.05918807001033615,1,0,0,0,0,0,0,1,0,0,1,13,0,5,27,4,2,2901,77,8,0,3,0,0,17,57,3,3
15,50be58ebc786370d5f127dd8a753238a9910c7b20200053d660d97f0aecb9087,4.3874613636810516,-0.03577424016618158,-0.039611403168646,-0.10955987073636936,0.053003627398936305,-0.17478648304241043,1.3287049647948999,-0.2276208744208894,0.5062471603307878,-0.0462594655573641,-0.05918807001033615,1,0,0,0,0,0,0,0,1,0,1,0,1,3,22,4,5,2847,36,11,2,4,0,0,2,43,3,3
16,2206453fbc92af65e47ce6ee2be27fa90ac427845ea0a539a1ab78df1388e7d2,0.1130385821730508,-0.049577090273494905,-0.03795051904754965,-0.21833151469324613,1.0764552906435128,0.17737387637513222,0.6287344183048678,-0.2276208744208894,0.7170190778932817,-0.04556209784724126,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,60,5,2,20,4,1,3482,82,5,20,4,0,0,19,73,3,3
17,917bbe7ccaa4b9d9f9053811a8e872bdca3af40665a3410f901b7f2f772be2a3,2.3630796903965328,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,-0.05808625039207185,0.17737387637513222,1.7286881342177756,-0.2276208744208894,0.3064422235475212,-0.04735106275784893,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,0,60,5,2,5,1,5,2302,30,9,20,4,0,0,19,73,3,3
18,7593f07d0dc19ea6aed3ec70c77dd0aaa9a6775aecfde134c343542fabbe37b0,0.36320144060286186,0.4749312138044114,-0.024663446078778777,-0.21833151469324613,3.2065829172330996e-14,0.17737387637513222,-0.3712235052523212,-0.2276208744208894,0.3777276984024378,-0.04650884555283072,-0.05918807001033615,1,0,0,0,0,0,1,1,0,0,1,60,4,2,11,2,1,2760,65,10,19,4,0,0,1,64,3,3
19,4b03e2427c4d2782f21a03f4336f613709f6c0b51f6b75848397ad68fb9feaf4,3.52528276503799,0.21267706176545825,-0.015528583412748804,-0.21833151469324613,-0.23921262912590385,2.3458592363137586e-16,0.010405636475246718,0.0,7.970657442602727,-0.01395655464296008,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2823,0,0,19,1,0,0,11,71,4,4
20,a21da0190e36c0235522c1be3c768adc47708c103cdcad6c6ffd8929ce2a2e7a,0.48828286981776736,-0.049577090273494905,-0.038780961108097825,-0.21833151469324613,0.45620606538528713,-0.17478648304241043,0.02875966417055439,0.0,0.554227759450705,-0.046271411958260476,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,1,13,5,5,11,2,1,2578,32,10,20,4,0,0,19,73,3,3
21,98bb9b4cbb61c987c7cc2ca4ccc77ae9e74e2419cb6059afa588614ceb72e82c,1.0165310925157967,0.9028195671311245,0.2676521592341804,-0.21833151469324613,0.9041430999169948,2.3458592363137586e-16,0.010405636475246718,0.0,45.73995604926007,0.15649758653620272,0.04750691496810995,1,0,0,0,0,0,1,1,1,0,1,42,2,0,0,4,2,854,0,0,9,4,0,0,8,0,0,0
22,257130d49f63e9f487b9a9098c5da4efc2d2e645071f18fee8317f5302f170f9,0.6578123695509537,-0.049577090273494905,-0.03462875080535693,-0.10955987073636936,0.6250859076054271,0.17737387637513222,0.7787281068384461,0.0,0.9020871030701056,-0.04293688893206357,-0.03998297271421585,1,0,0,0,0,0,1,1,1,0,1,60,1,2,5,1,2,2901,30,9,2,1,0,0,2,43,3,5
23,ebb36604f14007674d3f9fadaa4d3b08f6fc2ee7a2ec3ef3cc910f32461ab8d5,1.5288235975918785,-0.049577090273494905,-0.03628963492645328,-0.10955987073636936,-0.15663924194679435,0.5295342357926749,1.3787028609727594,0.0,1.1339362523048244,-0.043549844839613695,-0.05278637091162939,1,0,0,0,0,0,1,1,1,0,1,60,1,2,18,3,5,2870,52,13,2,4,0,0,2,43,5,5
24,d992145b4bec3f1f48d8878324e7ff803bc9b15241456fa413a407979119f79b,3.5272772297407333,0.1298599611215783,-0.030476540502616032,-0.21833151469324613,-0.6476206228530447,2.3458592363137586e-16,0.010405636475246718,0.0,1.8736942352484314,-0.04052223442684157,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,33,4,5,0,4,5,2770,0,0,19,4,0,0,11,50,5,5
25,e3f48cd54034c370927e5339dab813eb8945eb15a7e6c0df68b3dd8fd4c534ca,3.520439065045613,0.15746566133620496,0.015197772827533831,-0.21833151469324613,-0.6506796645732302,2.3458592363137586e-16,0.010405636475246718,0.0,68.78777955507749,0.2523227485715614,0.00696282067630043,1,0,0,0,0,0,1,1,0,0,1,42,0,0,0,4,5,748,0,0,0,4,0,0,17,57,0,0
26,ed1fa8a04b05a7d6936088b99c5b61e631b097a2057ae630ca95832309e701f1,0.3848556288040754,0.19887421165814492,-0.03213742462371239,-0.21833151469324613,0.0456411880045916,-0.17478648304241043,0.010405636475246718,0.0,0.5508005737992824,-0.04625590856599246,-0.05918807001033615,1,0,0,0,0,0,1,1,0,0,1,13,3,5,23,4,1,2693,27,2,16,4,0,0,9,38,3,3
27,e08596116385048de7cb359a2a1c062adaf0a4ef53e880868f73bbea5ba316e4,0.37402853470346875,0.019437160263071716,-0.03379830874480875,2.500959584228673,-0.39600147932659874,0.5295342357926749,0.8953898645867838,0.0,1.5395436342347215,-0.03758044864167236,-0.050652471212060464,1,0,1,0,0,0,1,1,1,0,0,54,5,2,4,1,1,2727,29,9,20,4,0,0,19,73,5,5
28,a950d7c2a1867a1075f4424dc1ee58a09ca2ea49634f59b979190e8323cf967a,1.2042956981026365,-0.049577090273494905,-0.038780961108097825,-0.21833151469324613,0.18617045374002927,0.17737387637513222,-1.1711898440980724,0.0,0.708451113764725,-0.04559943016887385,-0.061321969709905076,1,0,0,0,0,0,1,0,1,1,1,60,1,2,22,4,5,2901,36,11,2,4,0,0,2,43,3,3
29,aee314ce6f8a4f5b3f16b112dd89d2f38f52dcc7826493abdf4591cd1d9fac67,0.8273418692841399,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,-0.7337300548680297,-0.17478648304241043,0.010405636475246718,0.0,1.9216748343683487,-0.040313173425699074,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,13,2,5,11,2,2,2847,65,10,9,4,0,0,10,30,5,5
30,bd007c8eccee9b816da7f1a688cc7f38008a7a2d3915a04dbf92f31c0306a94b,2.1978240435977976,0.9442281174530645,-0.024663446078778777,-0.21833151469324613,-0.6148214738328861,0.5295342357926749,0.36207897202295164,0.0,4.591452456826605,-0.0286499856840629,-0.048518571512491546,1,0,0,0,0,0,0,1,1,0,1,60,1,2,11,2,5,2901,65,10,2,4,0,0,2,43,4,4
31,37f27fec0a0876df06e839b8e567711d98795e0ad2bc08e760f122d34383d241,0.9293444926530156,-0.021971390058868254,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,0.17737387637513222,1.7286881342177756,-0.2276208744208894,2.7184954317974928,-0.036142406394932144,-0.05705417031076723,1,0,0,0,0,0,0,0,1,0,1,60,1,2,5,1,2,2893,30,9,2,4,0,0,2,43,5,5
32,9d6ece169806498adc97d3e421c9d783d0e045ec97045145adfde1ceaec057f5,0.05776341755416338,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,1.0747028226749995,0.5295342357926749,2.361994819137328,0.0,0.38286847687957176,-0.047018058390912276,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,1,0,5,3,22,4,1,3667,36,11,20,4,0,0,19,73,3,3
33,d2474c8d0e03b1e8114c5869500e8776986fd83adf4c9e5dbd6d828cea69db37,1.2404809862809805,-0.049577090273494905,-0.03628963492645328,-0.21833151469324613,-0.30022754940241764,1.23385495462776,0.7287302106605866,0.0,1.0047313000248892,-0.04430847854479283,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,0,60,1,2,18,3,5,2901,52,13,2,4,0,0,2,43,5,5
34,67f774985fe36dd9a74f5893f2153739404a3d5b6e9643c360a380f13f467051,1.0045643042993362,-0.03577424016618158,-0.04044184522919418,-0.21833151469324613,2.736146153154877,1.5860153140453026,0.07875756034841383,0.0,1.3441940521036295,-0.03861024851589853,-0.05705417031076723,1,0,0,0,0,0,0,0,1,0,1,60,2,2,22,4,2,2901,36,11,9,4,0,0,8,0,5,5
35,666f2baa24856e3e4542a48f59fe9c9c04db28dc6eeb08cf0479f149b5992388,0.07941760575537696,-0.03577424016618158,-0.03712007698700147,-0.21833151469324613,0.43058270236637725,0.8816945952102174,0.795394072231065,0.0,1.4504367407711065,-0.04236645140536126,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,2,2,3,1,1,3592,28,9,9,1,0,0,8,0,5,5
36,5c26ba1c68775d2595374f715169bb644ee856458c9e5ba8d1ee4417e73e63b6,3.5996478060974213,-0.03577424016618158,-0.03795051904754965,-0.21833151469324613,1.4221892228221746,1.23385495462776,0.5087394674780048,4.022347300202501,0.785562790921735,-0.04517213031141739,-0.05278637091162939,1,0,0,0,0,0,0,0,0,0,0,60,4,2,4,1,5,1890,29,9,19,4,0,0,11,47,3,3
37,0f023a031a0bea745f7ee36134edaac5e972d27f4ff38d4a8be4f9736075fdeb,3.5033436533078137,-0.021971390058868254,-0.03213742462371239,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,4.536617220297339,-0.02891935002291142,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,47,0,0,0,4,5,748,0,0,0,4,0,0,17,57,4,4
38,47b651b62a6c86c41a147fe4909439bb52352be067b533d3903164c6e6fd539e,2.37476155508403,0.4887340639117247,-0.029646098442067854,-0.21833151469324613,0.05288956143648881,0.17737387637513222,1.5786944456841971,0.0,1.0871551282469296,-0.036010996854681204,-0.04638467181292262,1,0,0,0,0,0,0,0,1,0,0,60,3,2,5,1,5,2641,30,9,16,4,0,0,4,69,5,5
39,10091057bcba7164f6b45f10adc2bcc8f7a847bbabc09c3575416d54d277d692,0.5327309403360483,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,-0.16288176098256274,0.17737387637513222,1.228709172439181,0.0,4.216175761049075,-0.03028514079183091,-0.05705417031076723,1,0,0,0,0,0,0,1,1,0,1,60,2,2,20,4,2,2236,82,5,9,4,0,0,8,0,4,4
40,341bd452883d1e6d29c0a32b2a4963a9f9ab8cb26467043bc8171ab7603ac18a,0.5216189227064781,-0.03577424016618158,-0.03795051904754965,-0.21833151469324613,2.432616627081825,0.17737387637513222,-1.1711898440980724,0.0,1.1814027336610529,-0.043356068089228574,-0.04638467181292262,1,0,0,0,0,0,0,1,1,0,1,60,1,2,21,4,1,2901,3,3,2,4,0,0,2,43,5,5
41,59829fb1bacd4f60f2f004b8ce5749d8fbd6203bbb364931c2333e0e9faa61fa,1.6407985444744708,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,-0.30420948845513374,2.3458592363137586e-16,0.010405636475246718,0.0,0.5199559029364784,-0.046420741244790835,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,44,3,0,0,4,5,748,0,0,16,1,0,2,4,46,3,3
42,e475c31c0591f5de9d3601fbc8b9c590e3e974452005e1f812083c6dd942f403,1.6886656973403111,1.4549335714236575,-0.029646098442067854,-0.21833151469324613,0.7615710164904502,0.17737387637513222,1.6286923418620567,-0.2276208744208894,0.5113879388079218,-0.046458073566423425,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,60,1,2,32,4,5,2532,86,20,2,4,0,0,2,43,3,3
43,9ce32f1652f188c570cc4ccb7439085c0b69785555db01b897163573b1962209,1.2342126686437878,0.033240010370385036,-0.035459192865905105,-0.21833151469324613,-0.8409520595687694,2.3458592363137586e-16,0.010405636475246718,0.0,0.9209366241529302,-0.04453879917116382,-0.05918807001033615,1,0,0,0,0,0,1,1,0,0,1,33,2,5,0,4,5,2881,0,0,9,4,0,0,8,37,3,3
44,f0e8ac29750e864f25ea705197bfd47c7383afafe623eec57f782a857f7320c8,1.0410345160066434,-0.049577090273494905,-0.038780961108097825,-0.21833151469324613,4.0993069918342915,-0.17478648304241043,2.7286460577749643,0.0,0.4479850042566024,-0.04673433274650459,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,24,4,3,22,4,2,803,36,11,19,4,0,0,6,48,3,3
45,775bef44dec9973e34c328211d7d4d01ae4db2ed2a8ac3d9d45261c06df88d63,2.1260233142990357,-0.021971390058868254,-0.038780961108097825,-0.21833151469324613,3.884562263077269,2.290336032880388,0.32874704123771104,-0.2276208744208894,1.5086989633719174,-0.04020614308863617,-0.03998297271421585,1,0,0,0,0,0,0,1,1,0,1,60,2,2,11,2,5,2870,32,10,9,4,0,0,8,0,5,5
46,262ee39150398d04fbbc42dfa816557f6bb47c1a621bdeed8a79fc07b3dc6662,0.2047839584992461,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,2.527332854445129,0.5295342357926749,0.5620705567343894,0.0,0.38115488405386044,-0.046721161646028304,-0.02717957451680232,1,0,0,0,0,0,1,1,1,0,1,60,3,2,11,2,1,3216,32,10,16,4,0,0,4,69,3,3
47,2061b9bba59c69c39f1f61594a4aef62650b9894e05762e2277f04ab336493e5,1.2362071333465305,0.0056343101557583914,-0.03379830874480875,-0.21833151469324613,-0.506572875470118,2.3458592363137586e-16,0.010405636475246718,0.0,3.7106658774642316,-0.03251818408907478,-0.061321969709905076,1,1,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2881,0,0,9,4,0,0,10,29,4,4
48,3c3b8d183f4ed3fd3ffcd1aa7cf7a3b72b83cb5f469c904638d65123c4770349,1.2362071333465305,0.0056343101557583914,-0.03795051904754965,-0.21833151469324613,-0.6785947164740418,2.3458592363137586e-16,0.010405636475246718,0.0,2.2164129999705753,-0.03886371494978596,-0.05705417031076723,1,0,0,0,0,0,0,1,0,0,1,33,2,5,0,4,5,2901,0,0,9,1,0,2,8,9,5,5
49,06bee234eeea4f9138d89fbd456d5283971e00d79be1fb0429c2089b4c19624b,0.2851323936669073,-0.049577090273494905,-0.031306982563164214,-0.21833151469324613,-0.8588500460400922,0.5295342357926749,1.9286797189292133,-0.2276208744208894,0.5250966814136124,-0.04552924546217853,-0.05492027061119831,1,0,0,0,0,0,0,1,0,0,1,60,2,2,4,1,1,2993,29,9,9,1,0,0,16,28,3,3
50,1ea15aefff0b930af9008d3997de8374136761a5c2a9d66998951eeaa52cc343,1.927716538140553,0.7923967662726178,-0.03296786668426057,2.500959584228673,-0.7221679141290233,0.17737387637513222,0.8787238991941649,-0.2276208744208894,0.41028596209095314,-0.04683772231984589,-0.05705417031076723,1,0,0,0,0,0,0,1,1,0,1,60,3,2,32,4,5,2901,86,20,16,1,0,0,4,69,3,3
51,95ebe97f29a830a1ad69a297b387ca8527e778285eaf383d589e341b2bc51594,0.10534564689104085,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,-0.5970582925899106,0.8816945952102174,2.6286502654192456,0.0,2.853869464608565,-0.03625141625233381,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,2,2,24,4,1,3507,11,18,9,4,0,0,8,0,5,5
52,f081e5c6355d6ae432cb62330fc4108a39616f1bf3d2623011b8b647a3620cec,1.2359222098175673,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,4.314113938389014,0.5295342357926749,0.4620747643786705,0.0,4.243593046680579,-0.030196114553136838,-0.061321969709905076,1,0,1,0,0,0,1,1,1,0,1,54,4,2,24,4,5,2901,11,18,19,5,0,0,6,48,4,4
53,7de810a5e2d72bb87a2bfbda7f33aa890d1a1d0ab5a47b5a78fdf24daf957f59,0.523898310938185,-0.049577090273494905,-0.03795051904754965,-0.21833151469324613,0.16993160854067174,2.3458592363137586e-16,0.010405636475246718,0.0,0.507960753156499,-0.04647300649507646,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,31,5,0,24,4,1,2266,11,18,20,1,0,2,19,73,3,3
54,62e15fad5f6695305f1124a13245e631618238d21be3e7a1aff9b42f2d096c6d,1.0501520689334707,0.11605711101426498,-0.030476540502616032,-0.21833151469324613,0.13233131946476412,0.17737387637513222,1.3787028609727594,-0.2276208744208894,1.6526407607316695,-0.04124889782052524,-0.05705417031076723,1,0,0,0,0,0,1,1,1,0,1,60,1,2,4,1,5,2847,29,9,2,4,0,0,2,43,5,5
55,a8d9fdd6a5be8679293bbd61517df53f6114cc2c515b52a63fc707baac08a943,1.2362071333465305,0.04704286047769836,-0.038780961108097825,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,2.374063473409392,-0.03834202626375886,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2881,0,0,16,1,0,2,9,38,5,5
56,cfdc0aa2bfbb4f6ffadc11c3a76a06ece10df2d2b4cd63c6d05ecc4ad1b2e079,0.4629246757400304,-0.049577090273494905,-0.04044184522919418,0.10798341717738418,1.2260683548429587,0.8816945952102174,0.9287217953720244,4.022347300202501,0.4034315907881078,-0.046928460818994065,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,1,2,20,4,1,2459,82,5,2,4,0,0,2,43,3,3
57,8dd5e269d3c5c5daed2048c50462b041a2b61a1786002a0a0abccaabfb796aff,0.5187696874168448,-0.049577090273494905,-0.039611403168646,-0.10955987073636936,0.35189792754343574,-0.17478648304241043,1.0287175877277432,-0.2276208744208894,0.4634073396880044,-0.04666713456756593,-0.061321969709905076,1,0,0,0,0,0,1,1,1,1,1,13,4,5,5,1,1,2870,30,9,19,4,0,0,6,48,3,3
58,895ff89341bd05a82addb9b1ec72ede1d4356890d2da6098749aa4c1d25bf369,3.730427705891594,-0.049577090273494905,-0.00722416280726701,2.500959584228673,0.750807337488577,0.8816945952102174,0.3537459893266408,1.8973632128908056,1.748601958971504,-0.04058345955026691,-0.044250772113353695,1,0,0,0,0,0,0,1,1,0,1,60,1,2,30,4,5,2901,35,15,2,1,0,0,2,43,5,5
59,e6c23c353f563fc70b7d3e4f78d7eb438b4efe79c4b6de9e4fd4575eea98c0f3,1.4929232329424975,-0.049577090273494905,-0.038780961108097825,-0.3271031586501229,0.6791220649067382,2.3458592363137586e-16,0.010405636475246718,0.0,0.4846558774214998,-0.04657455046789105,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,19,3,3,25,4,5,748,14,17,16,1,0,0,4,69,3,3
60,7f0a205eaa026369144460c50aa3b34242cbfba65a9bfc8714c24693a2258dbc,0.7079589106485011,0.9580309675603778,-0.014698141352200624,-0.21833151469324613,-0.016255151072653715,0.17737387637513222,0.22875124888199216,-0.2276208744208894,2.5162914118369297,-0.0376918745632157,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,60,2,2,4,1,2,2901,29,9,9,4,0,0,10,52,5,5
61,2b75fcf46217ce2db821d9d31acfea77dc7a560fc4fb1d70002b25d7fa3413b6,1.1906193687123963,-0.049577090273494905,-0.04044184522919418,-0.4358748026069997,3.2065829172330996e-14,-0.17478648304241043,0.010405636475246718,0.0,0.3091839853739845,-0.04733911635695256,-0.061321969709905076,1,0,0,0,0,0,0,0,0,1,1,17,3,5,21,4,5,2901,4,3,16,4,0,0,9,38,3,3
62,c0853c9275528c59610f52e7dbcb3aed8388611c6fa60c216cf10909bf58b5ca,1.7051912620201848,0.5853540146629179,-0.03213742462371239,-0.10955987073636936,5.382082435887002,0.17737387637513222,-0.7712066746751968,-0.2276208744208894,8.49673037356948,-0.0104164583281285,0.04323911556897211,1,0,0,0,0,0,0,1,1,0,1,60,2,2,11,2,5,2870,32,10,9,4,0,0,8,0,4,4
63,9b938b13fee59095a67fa22e7e0a336982c5da36a75a1c68812aecaeb70e822f,3.1386415362347404,0.9856366677750045,-0.035459192865905105,-0.21833151469324613,-0.23015993956074468,0.5295342357926749,2.7286460577749643,0.0,0.36573254862245846,-0.046477486431646314,-0.05918807001033615,1,0,0,0,0,0,0,1,1,0,1,60,2,2,32,4,5,2870,86,20,9,4,0,0,8,0,3,3
64,bbe6d9a4a88f3705e83523b48089777198c3e2c14d92f520fae7d0e323a0a5da,1.2362071333465305,0.033240010370385036,-0.038780961108097825,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,1.6166553113917315,-0.041642204075819284,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2901,0,0,16,1,0,2,9,38,5,5
